
n:1
1404;1299;1240;1348;1372;1809;1811;3244;1346;2181;1339;1200;1565;1866;1599;1429;2250;1419;1459;1704;1599;1563;1728;1440;1337;
n:2
1952;1969;1950;2684;2551;2589;2526;2512;2341;2267;2087;2020;2142;1905;2010;2013;1866;2154;1992;2313;1952;2006;3001;2814;1777;
n:3
6308;4963;4289;4010;4296;3966;4278;5891;5480;5081;4502;4044;3866;3931;5917;6149;3819;5571;3850;4016;4037;4156;5508;5710;3923;
n:4
11320;9379;9619;12474;13408;12838;13643;12380;9173;13621;11408;11156;15229;9122;9688;10259;10946;10957;9440;9344;9478;10454;10292;9663;14501;
n:5
39369;24279;24620;24522;34484;65104;37503;30377;33738;31656;35958;24154;25611;24200;24573;24270;35880;24655;24152;25266;24392;24459;31662;45366;24832;
n:6
74467;80161;108058;72623;64920;66585;100000;94712;65916;81974;66562;71207;97924;94431;84079;64216;63422;67098;68563;63724;69315;73033;106169;95847;95214;
n:7
281807;296153;244742;196479;182746;187165;230907;182163;176718;185508;186206;218627;241767;388249;254566;209509;183154;183783;221346;310473;243569;185941;196593;230344;182668;
n:8
506328;564715;598298;619184;515547;587052;530341;801244;509401;693639;541403;532028;566453;568628;596705;604614;525268;767732;583306;537198;505683;514905;535289;573419;525120;
n:9
1666729;1564361;1635929;1743543;1570211;1643164;1501883;1947450;1938306;1610434;1658363;1909419;1539512;1524545;1481581;1595212;1547115;1515430;1508696;1566457;1488549;1523658;1505492;1544826;1512941;
n:10
4434310;4412036;4785180;4745532;4806628;4574307;4309800;4415656;4373904;4490611;4456893;4682350;4565669;4494732;4379232;4843738;4580807;4474094;4408931;4861994;4435072;4629773;4697954;4606096;4756326;
n:11
13324005;13588320;12957292;15095379;13152670;12517333;13666993;13467481;12575257;13083230;12811110;12548845;13124087;12794791;13139311;13998714;12859025;13288021;12992912;13433921;12762159;13157318;13062000;13011252;12581180;
n:12
39447678;37356736;39146658;37860630;39011069;38604606;41038519;37995125;39309130;37414314;37669292;37986599;39080299;37478387;40282077;37541519;39050224;38873483;40209981;39789777;38932565;38941288;37986476;38119159;38132635;
n:13
117165121;112125394;116577108;116562312;115064696;118864657;114500877;115769681;115215328;109682601;114302218;111564941;112249071;115818465;115455665;126075709;126472736;116276594;120043270;115496101;115765849;111087434;118010304;113475435;113471382;
n:14
345739315;350300745;361769023;334121364;343609108;335880294;329180352;333553902;334291555;348376573;344957567;368072943;348508158;365145098;350930521;341943816;337193097;329744881;334287244;361070327;342456071;329197723;336498580;337011946;341068600;
n:15
997017549;1024684817;1047330900;1071864063;1010827441;983907750;1045545391;1017547437;1036219669;999355734;1012959457;1104849979;1009561397;1022656675;1073150769;1021677958;1029824806;999069950;1048799731;999975645;1021344095;985492772;997173187;998370439;1034687457;
